Endemic_Potential_R0,Endemic_Potential_Duration,Demography_Urban_Rural_Split,Demography_Population_Density,Environmental_Index,Socio_economic_Gini_Index,Socio_economic_Poverty_Rates,Communication_Affordability,Socio_economic_GDP_per_capita,Socio_economic_Employment_Rates,Socio_economic_Education_Levels
4.486276,7.2126412,0.34297156,85.792305,0.10245908,0.7316446,0.52808297,0.55840653,8089.6455,0.2838039,0.327164
3.3193483,6.665344,0.8389965,583.06683,0.44991103,0.643527,0.62873846,0.5927354,3918.0732,0.7463684,0.5594556
1.5595905,12.266729,0.30016133,171.22086,0.5292967,0.5090609,0.5399474,0.40620053,14567.8,0.46719787,0.6212241
2.8202655,9.768411,0.49773905,245.67146,0.66741395,0.80866027,0.49437508,0.38672352,27913.08,0.5463172,0.93122506
1.5046139,4.694576,0.8553034,273.03207,0.16114958,0.8365358,0.73100114,0.14166263,2605.0486,0.36743912,0.5857336
3.4643779,5.9193897,0.08137044,1657.1858,0.33977672,0.5246365,0.6885063,0.10715416,3119.8848,0.68232316,0.93081415
15.098016,16.31766,0.46484485,159.78998,0.42181844,0.25590932,0.22060286,0.57415617,2127.088,0.6601162,0.5396602
14.515649,14.934345,0.6183244,106.473694,0.60807693,0.33546406,0.5353782,0.41087446,12080.233,0.3501727,0.10661478
4.3240986,4.608882,0.7503831,136.93321,0.40126497,0.65434897,0.40310344,0.19375639,1786.5961,0.54806435,0.36617696
14.549316,24.136684,0.77498436,1047.2195,0.53323215,0.8743165,0.6269679,0.32803082,5067.815,0.12693843,0.22980219
3.2145553,7.0754557,0.7629107,203.09563,0.35929516,0.4941651,0.6053364,0.1794409,2125.2375,0.48351628,0.48207873
3.5190873,13.198514,0.6946032,176.84164,0.2615328,0.13065316,0.7248768,0.16770616,9454.489,0.45392954,0.8048759
4.903518,8.241467,0.59028417,326.4061,0.89822847,0.85859954,0.43688142,0.38284507,13717.122,0.62654704,0.5489884
1.1938913,2.7196226,0.22288422,319.78204,0.5916777,0.5891045,0.77175766,0.3606831,5998.514,0.7966291,0.7396999
14.852008,7.2921104,0.7248864,293.96152,0.3527347,0.32588688,0.8689696,0.40443915,6640.0596,0.73744035,0.38999018
1.8246324,5.219509,0.20559433,386.14648,0.42851123,0.6741966,0.11625488,0.5438779,11839.137,0.60543597,0.8410106
2.8666685,3.3639133,0.6905349,249.9072,0.44690806,0.6547692,0.6382947,0.25198585,7903.9243,0.50395,0.20396002
4.536738,8.140135,0.9511951,261.7893,0.28344807,0.8579818,0.4197963,0.6031754,6712.3604,0.9561083,0.20739198
3.369707,4.3221297,0.6337432,94.10989,0.5241617,0.548076,0.5712953,0.2577677,16918.393,0.71566653,0.42491287
1.5359935,18.690619,0.7966443,461.5858,0.1922601,0.8218334,0.63657194,0.7088443,4172.209,0.83073264,0.31220448
12.491852,7.4468064,0.5458824,393.80103,0.31383172,0.62504756,0.44638097,0.09320391,4720.3667,0.7452902,0.3910173
3.264468,10.301461,0.77669954,32.18036,0.41580203,0.68353456,0.7420294,0.13004869,5852.0947,0.6552506,0.2655878
1.4697881,1.622685,0.61496097,1530.9435,0.35307312,0.30672663,0.49335667,0.26257244,4000.439,0.63452744,0.61808026
2.0180864,3.0681412,0.15092388,191.69781,0.25642335,0.33919477,0.44700143,0.79628724,12777.704,0.16494082,0.2807952
2.4233646,6.540054,0.729023,65.372795,0.787608,0.28040737,0.5774653,0.74991167,26220.756,0.6475236,0.34285757
14.661538,5.159643,0.9155868,97.84111,0.2552611,0.5013053,0.7510745,0.088746935,6254.3677,0.43447286,0.25125748
3.697574,2.6720831,0.49954125,194.95154,0.23807198,0.81654245,0.55159533,0.66059,5993.8525,0.29567373,0.53898764
3.8368948,7.317882,0.28913617,122.7649,0.7771611,0.54504883,0.3463647,0.102223925,12416.712,0.51298165,0.602762
3.068366,23.702114,0.48396844,860.7703,0.13512012,0.31293264,0.36338177,0.51526606,8424.903,0.24708702,0.59637123
1.4694586,19.137241,0.3822633,376.67593,0.6097844,0.55315393,0.4853495,0.58444834,4591.302,0.5308719,0.5519628
1.8375849,6.8857107,0.7382962,1285.9604,0.35898316,0.8520527,0.57410175,0.7237757,25209.098,0.7188787,0.8655439
3.4852493,6.816125,0.12334968,807.9389,0.6860665,0.69083863,0.095671974,0.71456015,8793.215,0.20696822,0.75647014
12.709926,13.812286,0.5973216,343.7974,0.33728942,0.47914818,0.559755,0.13537583,5471.1235,0.70955014,0.5759256
1.2948174,4.59799,0.2816729,667.2052,0.18490319,0.695722,0.8615485,0.7119417,3294.0945,0.7814179,0.706653
1.4479264,2.0117745,0.86150765,59.040726,0.40579277,0.13634028,0.46461913,0.638871,46805.684,0.6036833,0.53333455
4.7379975,9.828428,0.97329247,465.37885,0.093767986,0.4149319,0.6322731,0.38305318,1336.2402,0.62230766,0.52575487
4.8562036,1.0716279,0.6046411,107.54253,0.78390336,0.6690657,0.9100308,0.70040995,20126.545,0.29713354,0.17366982
5.045413,6.016116,0.13762225,161.31781,0.34466898,0.45333853,0.67617965,0.7497069,7064.109,0.7594536,0.29579479
1.5766622,19.314728,0.046500735,328.28918,0.5219795,0.60426617,0.6561644,0.5026914,14965.105,0.7604521,0.6754004
4.405366,9.782915,0.45123988,574.8996,0.53301567,0.9692875,0.559033,0.4477164,1449.3745,0.3477528,0.31678453
2.9877496,2.4295309,0.922331,96.402336,0.5738514,0.6152872,0.6584547,0.96671325,2191.9546,0.88023436,0.76736075
3.2046463,5.4970527,0.30373365,286.50275,0.3489562,0.4640793,0.3025354,0.45935303,15243.907,0.8518802,0.7746919
3.7532024,10.174955,0.7893916,479.9773,0.092110634,0.36753628,0.8296919,0.18064795,9283.007,0.65606755,0.16088411
13.707905,20.07276,0.14656742,548.74054,0.28390932,0.73166245,0.6275762,0.45452243,15578.382,0.4078888,0.7953616
1.6006644,1.7007953,0.5513589,572.661,0.50624007,0.4306552,0.13701607,0.39834303,21771.355,0.76381594,0.8160055
1.3058114,2.2139475,0.74647593,326.6684,0.15062037,0.972566,0.6452863,0.56404686,1753.0991,0.55436987,0.14757925
3.0528736,10.497717,0.29576203,435.602,0.880016,0.8594356,0.83185995,0.9404503,2396.1433,0.7545827,0.7475691
293.04852,15.480729,0.5819115,618.0586,0.43643478,0.55810165,0.8338086,0.26377115,9256.402,0.6355068,0.10301382
3.151957,1.8684882,0.5706641,157.88092,0.58517426,0.5989344,0.30290768,0.24563049,2674.2126,0.40198517,0.15681359
3.5231886,5.746995,0.05470272,311.69864,0.49108872,0.5825001,0.24272041,0.7342089,14687.934,0.23729727,0.26227748
4.313456,2.3447835,0.77981186,120.76778,0.5043514,0.6977932,0.59608644,0.46287063,2274.9858,0.48790172,0.47274914
1.215549,3.679704,0.35748973,238.10178,0.5866694,0.6507222,0.8375475,0.4406021,847.0446,0.3670579,0.6372343
4.720452,7.4226418,0.52161044,259.93356,0.59664947,0.46928957,0.3907832,0.5688975,3700.7754,0.1619464,0.7460292
1.7720537,8.161399,0.5688767,753.89087,0.6034395,0.75246155,0.63612837,0.27912715,17865.285,0.44766515,0.53138787
2.5414631,3.3116748,0.4499055,120.37632,0.58494234,0.48910952,0.77305794,0.255914,1527.485,0.78450024,0.8900259
3.414933,3.7727761,0.7299004,185.43149,0.26140058,0.50601417,0.5521083,0.10900288,5944.714,0.6025239,0.7663609
230.17024,11.666321,0.79695696,232.10724,0.57305056,0.4563762,0.5083557,0.38032517,2487.4534,0.7859336,0.8329664
2.8430448,7.510598,0.90396583,116.6709,0.20177035,0.8300921,0.58882934,0.7731941,8359.467,0.36658368,0.6880827
3.2461925,13.139844,0.28431827,372.02695,0.71781325,0.931708,0.4431994,0.4349619,7175.0923,0.60243255,0.7033761
1.7487428,1.9178585,0.46512884,312.04883,0.405275,0.4817139,0.3722333,0.4216751,6530.071,0.38825604,0.22792563
1.7969126,16.572714,0.56001127,1257.5709,0.5580371,0.31605428,0.6733776,0.56566083,1389.2977,0.8091833,0.86272055
1.6601816,9.364819,0.10608092,59.024185,0.5428949,0.12901795,0.4876212,0.3953792,13003.834,0.7156989,0.75266415
3.0565577,7.485377,0.27978,342.86548,0.88775456,0.5301242,0.77686274,0.035664212,2884.2803,0.4506232,0.66464293
238.30544,8.344935,0.61318374,133.23117,0.7214588,0.3110052,0.45237416,0.39925483,12415.928,0.49160188,0.7991663
1.716827,10.752375,0.6250416,507.24857,0.6415394,0.6992443,0.383108,0.2843324,5515.5225,0.35334465,0.31454736
2.8460019,4.0743175,0.31684697,485.56396,0.7672135,0.6793404,0.5966285,0.9073585,2336.4155,0.49775255,0.84419614
11.5904045,11.571369,0.7988677,632.1353,0.33892208,0.7540993,0.4287297,0.4529145,5008.596,0.4959651,0.59540695
5.5218644,1.2123396,0.51468873,226.43886,0.5450184,0.88657874,0.6198761,0.17384222,9995.599,0.5366866,0.36607552
2.0021212,22.385363,0.3662044,80.88036,0.7708985,0.21757807,0.24556582,0.5282658,2953.3452,0.77839255,0.86433196
14.295367,7.288108,0.7274344,56.792004,0.175079,0.1616628,0.770549,0.15985496,11296.549,0.24494709,0.20568177
3.3480065,2.9241462,0.59102815,200.16385,0.69924545,0.60937774,0.83069056,0.20489936,1671.9963,0.8786329,0.81751263
3.9670014,5.525639,0.32753828,41.554516,0.12910016,0.702139,0.6265292,0.36847186,3477.2932,0.6423736,0.4959566
13.609138,10.181056,0.828316,550.94806,0.60824573,0.53990203,0.43331513,0.274711,5259.3584,0.16054596,0.529834
15.872938,23.52969,0.26624903,854.7652,0.31206432,0.65815276,0.60290307,0.7259881,1190.9407,0.7364669,0.82939094
3.0149126,6.331986,0.66967636,335.20117,0.63279784,0.5042338,0.26893023,0.39871407,12748.453,0.54643524,0.7777837
2.8563757,5.1401167,0.35546538,137.75377,0.40713054,0.2230016,0.5858683,0.78369087,33711.31,0.73003405,0.7295715
2.2562847,19.138367,0.5714758,109.61279,0.44151914,0.89630157,0.32666487,0.37189624,3879.8967,0.3723686,0.8480866
220.78699,13.849695,0.6649751,131.79768,0.5671479,0.4041667,0.9307111,0.5714824,6612.5503,0.5034753,0.6041589
5.432426,8.627793,0.10080113,637.27563,0.43027693,0.3883087,0.7227968,0.3790985,17450.66,0.475715,0.7138128
3.0010736,5.327397,0.86830544,409.05258,0.6772016,0.71440506,0.47690588,0.28487754,18962.445,0.79378504,0.7548141
3.740502,3.8143828,0.58675015,1618.4413,0.29295263,0.70873094,0.8023311,0.456783,3799.2349,0.8868863,0.48626676
4.06983,4.5416865,0.63147575,72.93393,0.3606838,0.8565574,0.7861188,0.45550105,4413.176,0.9004468,0.6691884
1.3393694,6.1036816,0.5987397,269.781,0.08081238,0.24123977,0.93706435,0.48317978,3072.621,0.4952522,0.9173693
4.6951585,8.11779,0.4341983,192.77484,0.16704884,0.24164133,0.64347255,0.5487442,10286.447,0.7819,0.50170493
3.2506845,8.516557,0.8370985,59.120968,0.29763088,0.52918935,0.88295305,0.4062465,9106.058,0.72560495,0.40048823
4.3871455,5.74194,0.88038856,846.01355,0.13147134,0.18248875,0.2680582,0.6068309,2246.6711,0.6890849,0.7918011
1.8115702,7.5982785,0.45124486,32.452316,0.6107857,0.31336462,0.50630945,0.24885485,4057.8398,0.35495773,0.703041
12.175152,4.3890085,0.7706965,500.1655,0.7856065,0.77502245,0.2804202,0.3581227,21965.3,0.9427795,0.64236295
5.0733566,3.4578605,0.5130384,715.94574,0.41937822,0.11455523,0.5643282,0.3787886,39005.33,0.47769523,0.7930953
2.1675637,3.9348674,0.85966754,62.819218,0.46155712,0.44254956,0.53166896,0.54710966,5649.8086,0.47912854,0.8215995
1.7230035,2.153226,0.60936964,240.06754,0.8225036,0.88519555,0.8625397,0.8598662,6683.0835,0.5984874,0.43093458
3.860113,7.454588,0.7397582,146.82674,0.07227329,0.70145017,0.39522442,0.5203418,1352.4363,0.35291284,0.57693666
1.6528716,18.11023,0.21404582,130.26402,0.31432083,0.43131936,0.8778502,0.5747731,4899.73,0.8880197,0.7460482
4.6000805,4.5876756,0.6064453,86.33501,0.2718683,0.543897,0.80347097,0.24836649,1987.5063,0.59777135,0.617926
12.528277,8.81927,0.2813209,840.4552,0.7074048,0.48682377,0.51913345,0.6750845,21543.727,0.2924444,0.39810562
1.1207868,2.9722521,0.66019475,473.73718,0.43813154,0.3540493,0.26622576,0.30336332,12525.074,0.9392585,0.735781
3.766865,6.5994287,0.24156271,636.8125,0.29025555,0.737177,0.40675753,0.8121928,9582.723,0.625812,0.5565522
4.042702,4.525509,0.08659262,1288.9658,0.52513564,0.57644457,0.530493,0.41806623,23501.295,0.52665734,0.5585677
1.2881076,4.1438437,0.82786816,627.8853,0.27806216,0.6696567,0.6578613,0.2797147,6647.6646,0.4996786,0.50522804
4.126237,7.2664084,0.5009608,510.93988,0.5246848,0.23378046,0.2565647,0.20909303,4954.105,0.3532446,0.45547065
3.5471349,8.151329,0.66450083,260.13126,0.2546354,0.5628891,0.5688088,0.6310692,1890.2063,0.5592333,0.61111265
2.2777495,3.567848,0.29764426,111.11639,0.5916433,0.06941902,0.58156914,0.45938078,4114.4834,0.90750045,0.13244592
13.749868,19.267227,0.043142416,755.763,0.6095394,0.503992,0.55485684,0.42503905,7800.3613,0.5694819,0.8381714
1.562899,13.785296,0.5380993,34.83826,0.7045514,0.7349229,0.40228668,0.40945402,6015.8564,0.3765217,0.20711055
1.8338699,4.608069,0.9436132,223.36172,0.414342,0.6844807,0.5668881,0.27971065,26303.062,0.49341834,0.46236283
3.2323384,3.3483894,0.83095527,530.8233,0.43083915,0.7938597,0.09478321,0.17898142,7712.4297,0.5839339,0.4674571
2.2615685,4.0827317,0.44060266,206.14796,0.50618577,0.25896466,0.42920104,0.8189983,4340.736,0.9409182,0.5302458
4.161726,6.232683,0.67145985,164.8484,0.24099578,0.7228554,0.47572654,0.24318771,5309.234,0.41779938,0.47575188
14.866305,10.948172,0.6375086,389.17352,0.5841687,0.37755102,0.44356668,0.14542927,4964.348,0.12972811,0.6772732
3.3860009,8.162711,0.5843312,20.25282,0.100809425,0.48972753,0.6080952,0.6332938,3288.5952,0.10792725,0.38012207
3.8554938,6.0721765,0.64082086,477.6149,0.6235471,0.42178243,0.66558295,0.3912851,11748.29,0.24524756,0.34805846
3.2747808,7.9879937,0.2784796,65.84839,0.6568312,0.8914008,0.8020496,0.31665275,11130.25,0.20207743,0.33754632
1.9435288,15.949982,0.79344803,183.3264,0.66703975,0.9411413,0.5642595,0.2850078,9772.784,0.62308997,0.5478494
2.8033473,2.9357271,0.35338503,216.5348,0.44549924,0.6695321,0.3747934,0.59285754,4922.0044,0.6512084,0.86245453
14.572425,14.417098,0.47946146,502.40958,0.55044883,0.62161934,0.29892644,0.36320633,8546.288,0.8772783,0.4430164
16.118837,23.506466,0.8027956,282.33337,0.6129227,0.7068595,0.6225976,0.51099825,2867.955,0.30179298,0.49475306
1.4071741,1.1013181,0.60708404,466.5751,0.6931453,0.89991176,0.69185144,0.059911977,2108.4229,0.9506632,0.6729984
1.7895904,17.598354,0.59656185,99.19213,0.28681776,0.56924814,0.56896067,0.48253116,12725.864,0.55811185,0.761994
1.2739713,4.7085695,0.8667724,98.75204,0.6621602,0.8194573,0.3129728,0.2358431,11084.969,0.53201216,0.5492726
15.786248,12.683627,0.34980574,110.68551,0.45187306,0.8766015,0.6517618,0.3226431,6647.0205,0.7665001,0.6276564
2.5634925,6.076298,0.4866713,1201.4406,0.53009576,0.6245716,0.41601905,0.41517976,6907.9043,0.22153959,0.37642756
1.3422474,2.0373905,0.45005262,119.10284,0.26548737,0.19456448,0.74938446,0.23748213,19019.016,0.48821095,0.1252896
12.521436,8.517502,0.39408162,571.2987,0.7317866,0.6671296,0.64455223,0.45827553,5799.679,0.21332577,0.49914178
1.2878166,4.1292624,0.3347454,247.50609,0.72115684,0.4232453,0.46035138,0.39010838,13543.506,0.73611796,0.8458669
2.3909802,9.027025,0.2644622,359.00754,0.6108634,0.37231448,0.14804319,0.74319464,11536.573,0.40421894,0.91001004
2.4360552,1.6814399,0.9088065,1297.0487,0.60875756,0.6299132,0.58440304,0.1366809,14405.892,0.6818683,0.69021046
3.99475,4.794984,0.10097732,2000.0,0.19521922,0.8473607,0.32156694,0.5136309,32655.201,0.43103087,0.96856076
3.462877,8.56625,0.3468371,132.09311,0.21340367,0.6656383,0.4553561,0.7362176,6858.904,0.24355543,0.46606603
2.8184934,7.87635,0.57510656,495.05353,0.08773779,0.30300853,0.59597576,0.5208247,3107.1868,0.5351646,0.31221622
3.335851,7.0262794,0.7383908,197.92276,0.7020768,0.3435487,0.66740125,0.34332407,17436.719,0.81949145,0.39484903
1.4656813,1.9283122,0.36234885,830.5383,0.29751506,0.3042135,0.730394,0.6125075,3683.2747,0.73128635,0.7986111
4.638021,6.0907607,0.30402672,217.33995,0.8230049,0.57176185,0.45415795,0.4545519,7227.0483,0.5276431,0.78932595
3.6347816,1.1357423,0.6639356,375.47858,0.6790124,0.20805332,0.6659594,0.19500783,888.08356,0.77062404,0.61916536
1.6511333,7.711181,0.27824736,281.107,0.18260527,0.6269085,0.7572956,0.5668068,2859.0005,0.52001137,0.6432418
2.4674406,9.175765,0.84662956,239.22142,0.5867842,0.563946,0.7484592,0.18926324,3629.193,0.8970216,0.42740563
2.523007,3.9076395,0.856566,176.90958,0.54115844,0.7137793,0.36237717,0.41633078,12188.202,0.76313,0.45853588
4.73265,8.476715,0.5280907,447.0167,0.20927688,0.6633119,0.63376075,0.1580799,8430.773,0.63301253,0.5135299
1.4014673,2.1252975,0.53961277,228.5544,0.49182683,0.5153946,0.9218998,0.3940261,9592.495,0.85733414,0.4571533
3.093303,7.789009,0.22509757,479.84265,0.31318298,0.3301306,0.54606026,0.38487244,5070.1064,0.59161586,0.7786634
1.4174092,2.050095,0.48249343,103.568405,0.54851323,0.44564554,0.7146455,0.32491395,1223.1342,0.602294,0.52559644
2.3082805,11.405209,0.60446084,365.13464,0.35354814,0.665569,0.44420552,0.42831996,2644.4558,0.7462288,0.14623359
12.811791,11.785014,0.49653852,140.77983,0.6532511,0.40584952,0.40024397,0.0772341,21722.777,0.41694647,0.88709426
3.4613714,2.719792,0.5899444,58.973297,0.12299425,0.82395726,0.34165263,0.22944134,34379.64,0.2700345,0.4667555
4.7714505,7.0316024,0.2994027,175.3907,0.47849497,0.6114987,0.7756262,0.42955193,3879.6284,0.83270174,0.526435
4.0102906,6.227228,0.51238805,159.98456,0.47950062,0.60933554,0.23482299,0.68373847,1048.8511,0.4333594,0.60476357
13.874978,22.290201,0.74464715,374.48886,0.75297385,0.66734964,0.6494507,0.5401651,1816.8754,0.78217226,0.18881944
3.1282587,7.9610915,0.6597563,1059.7709,0.8353116,0.3010362,0.6664629,0.3818125,9616.919,0.6162644,0.43011343
3.2153792,6.4314938,0.31557974,282.77814,0.4079577,0.92133623,0.7116904,0.58533394,6703.167,0.9158644,0.691906
3.1303775,13.783548,0.1507671,1446.8772,0.10618095,0.14178152,0.80973375,0.6136325,11768.523,0.1535553,0.3203784
1.6775142,3.891492,0.87313783,1205.6476,0.4068236,0.9299979,0.72076315,0.632364,4651.156,0.31300485,0.4530957
143.12527,27.652336,0.67458755,945.7968,0.14734448,0.5888922,0.88086617,0.19616547,19733.191,0.9362834,0.5599535
4.7929497,8.6634865,0.3789708,750.68225,0.10408341,0.15900017,0.83320695,0.38301826,1944.7104,0.81426793,0.8610418
1.4676104,1.6591972,0.2702574,94.879234,0.6662577,0.3629035,0.80565286,0.19586122,2856.1704,0.6599418,0.51348317
2.4891362,17.231241,0.77220905,522.3439,0.20204721,0.5808111,0.35838237,0.21810064,18292.586,0.22758277,0.341876
1.78064,1.4342004,0.3691243,431.22388,0.46270996,0.84991145,0.7319206,0.035400007,1688.5542,0.23512052,0.22212666
2.3050232,1.9402432,0.057528283,125.6345,0.34874225,0.8148999,0.6764855,0.046402495,6459.243,0.56960785,0.75882334
3.115288,4.3551936,0.8729925,202.22847,0.021349829,0.6300414,0.37161878,0.36091205,21541.555,0.6413326,0.4677191
4.9278793,8.640419,0.48476428,502.65845,0.65497804,0.78273124,0.3338656,0.15580927,2784.094,0.60150063,0.48379055
4.196695,8.164663,0.6391208,464.4676,0.38188422,0.712522,0.8027659,0.158247,2127.132,0.40537792,0.8578324
4.876514,4.11399,0.5132301,277.98746,0.3162329,0.7269538,0.700726,0.5065368,9163.207,0.23945564,0.41204637
1.550016,2.3889997,0.13676965,722.42664,0.5869476,0.54928684,0.7663931,0.24374238,4385.8833,0.12320898,0.9046995
2.2500415,4.446779,0.57898754,1075.2719,0.32028326,0.7565441,0.5241916,0.6686963,1705.2789,0.548809,0.89589953
2.0222855,6.1744523,0.3664118,229.54022,0.7463134,0.23340316,0.18987988,0.089163706,1607.1079,0.48303556,0.36180648
12.145066,8.346056,0.52638966,261.59525,0.5823789,0.5494924,0.9261229,0.39856917,6534.4126,0.2603179,0.2752413
1.6760145,16.915937,0.9048825,181.07736,0.7882866,0.7513416,0.7872993,0.64240503,10978.197,0.31897873,0.28104284
1.2997527,4.80678,0.78900015,126.013756,0.54789144,0.7621362,0.73876363,0.6361046,4242.711,0.58040833,0.41570142
2.942009,9.261381,0.3649624,244.46352,0.27725327,0.46105665,0.3506406,0.3135986,5425.445,0.6225655,0.3950631
15.405951,8.405628,0.624738,209.6537,0.3350852,0.33845243,0.69323033,0.09307831,7934.1562,0.95643705,0.5373515
2.1918485,6.4938326,0.4579915,101.94957,0.47464404,0.611082,0.6646975,0.43266436,7600.6025,0.22130848,0.52755696
3.0903409,10.833951,0.101182796,150.05493,0.16093609,0.50274956,0.791906,0.2868736,4850.474,0.9426908,0.68643844
2.2279181,12.851993,0.43535486,330.38248,0.7802585,0.71929824,0.6472457,0.4909773,21377.262,0.81117195,0.400968
1.6168252,3.5140522,0.6079514,88.026695,0.88654184,0.10584667,0.20563172,0.7586187,28470.648,0.5489169,0.6733207
3.2930996,3.0557623,0.74714065,252.85063,0.34250978,0.83196306,0.85964835,0.6367771,2778.604,0.47122267,0.4072829
13.553443,8.645279,0.4689434,1028.4133,0.5852271,0.3112285,0.6548207,0.17379935,4626.8,0.9100352,0.7444216
1.7944015,24.99664,0.7069019,432.54202,0.7305392,0.80064994,0.53824204,0.39111945,7351.982,0.72306955,0.35144883
4.5857325,2.8607614,0.80089206,97.542,0.4428131,0.6635553,0.9107181,0.5005586,7491.4355,0.4058849,0.65287733
11.738037,11.136315,0.39970246,166.14279,0.9291818,0.54542786,0.3232909,0.35058925,4981.933,0.75390995,0.39408982
4.8870144,7.0880017,0.2331598,367.41544,0.3618858,0.48551902,0.7115751,0.33228558,17594.541,0.6078022,0.2560921
1.9913647,11.246059,0.6531905,170.63023,0.3995721,0.75885886,0.6093391,0.69167167,2430.2283,0.48695645,0.5866031
5.6783323,5.6345983,0.44377998,39.324123,0.4297714,0.3964934,0.92189944,0.3132139,3804.1858,0.71555555,0.716012
15.551873,18.627651,0.35002825,182.22641,0.68958247,0.52109796,0.72195405,0.121368684,7068.099,0.8104318,0.75436443
1.595441,11.475602,0.5224955,308.3595,0.576799,0.5126689,0.71933705,0.5497526,4606.2666,0.28119925,0.5455231
11.350375,8.197923,0.5148671,392.01813,0.29052347,0.7491994,0.3782856,0.26422015,2203.2559,0.8057521,0.4200003
11.990569,5.272182,0.59115267,685.60297,0.49181086,0.79823536,0.7800959,0.23640972,3614.9622,0.4904395,0.94288
377.68274,27.934355,0.51823807,128.15347,0.34270278,0.41181287,0.48138067,0.08542041,6832.4683,0.80017173,0.9114823
13.287469,7.067464,0.2140131,77.90505,0.46554086,0.30927,0.3196337,0.34972826,3808.561,0.21879059,0.32651725
13.204147,14.276794,0.70248634,383.1263,0.67068475,0.86238194,0.422802,0.66980815,1386.2058,0.1743366,0.8616431
4.6504235,3.414502,0.90348595,89.91126,0.9061065,0.26163372,0.51363635,0.7642329,18199.61,0.8262705,0.87767494
1.5425901,7.724472,0.6636712,395.62625,0.29684842,0.41591233,0.80548364,0.46884444,8903.437,0.7301552,0.8083665
2.3502314,9.630858,0.32342282,29.347412,0.119860694,0.45521086,0.9083701,0.32031828,9355.436,0.3708603,0.36579734
2.1850843,6.209022,0.8211071,397.01385,0.6189596,0.59022623,0.42845333,0.5862839,2090.9795,0.20415102,0.7736599
1.5333521,16.43343,0.6508224,187.95966,0.4609511,0.14284773,0.82345635,0.14824946,13508.837,0.5696666,0.17581245
4.209394,3.6520393,0.3475529,248.16779,0.61533105,0.809759,0.7425009,0.33320424,7016.961,0.7696806,0.82122153
4.4607806,3.6834817,0.6790595,398.32693,0.12215501,0.38807526,0.7020954,0.08316811,5301.0713,0.70119536,0.44806018
130.93492,25.350283,0.7888289,264.61362,0.19185245,0.47686678,0.5735804,0.72425747,3940.5686,0.2858846,0.24038906
3.1377103,7.736437,0.8838628,84.37462,0.83889234,0.28830484,0.715616,0.38773936,22984.043,0.47244552,0.44021204
4.025056,9.005675,0.4027095,313.6735,0.14916183,0.6769334,0.9259013,0.6730963,6887.285,0.46352702,0.16639939
1.6868206,9.094465,0.70708174,1657.7815,0.5641478,0.4285119,0.32875934,0.31231523,9706.821,0.67774695,0.14925909
1.315562,2.779892,0.3291937,964.07355,0.6605113,0.7879917,0.24635193,0.35588926,7543.6265,0.4326877,0.46186927
2.135029,4.0528407,0.7506332,436.0592,0.52889526,0.24451408,0.5929199,0.103983864,4272.698,0.6842517,0.4558287
3.093141,2.7725346,0.4437245,746.5424,0.21261577,0.7789356,0.7878192,0.72052366,2472.291,0.85423994,0.21429445
1.7306849,4.9831676,0.5017658,311.62567,0.3017212,0.8540328,0.9390807,0.28248495,4850.6504,0.6691431,0.30161127
1.6860625,9.099686,0.9146728,194.39786,0.16054267,0.8953478,0.44825932,0.020080276,11095.999,0.33388177,0.52454627
301.98758,12.790803,0.5853808,363.47876,0.67595613,0.4245352,0.084665135,0.3012458,48550.67,0.44721827,0.34965995
3.2743003,8.548515,0.8154486,147.19109,0.5404477,0.18403319,0.448215,0.24534655,53923.426,0.32036114,0.9251751
3.7905931,4.323368,0.1228572,330.32526,0.43283892,0.49092373,0.27871135,0.8597499,21961.436,0.72094834,0.64801645
4.3987193,2.4043996,0.8497047,111.48471,0.8465469,0.7053862,0.5872213,0.25139296,39889.324,0.8624099,0.6294244
5.4899077,2.8381784,0.82307935,541.4438,0.38718656,0.27140233,0.6284136,0.27275392,3428.1367,0.34724718,0.78253865
1.3326933,2.1994696,0.22658211,206.77985,0.4959896,0.51559377,0.4203969,0.42435467,3636.109,0.46897888,0.5347769
1.9399741,3.3336422,0.44199318,19.846966,0.5311565,0.92462915,0.7814194,0.26703003,6900.714,0.29667246,0.3974966
4.3420672,7.110447,0.5601244,238.56557,0.48119065,0.31844255,0.57405734,0.5277066,16665.441,0.59510463,0.17963265
4.901321,4.1048875,0.51867056,128.40704,0.8046924,0.29002976,0.412634,0.37553903,3732.7644,0.40001497,0.33736992
14.375602,9.778913,0.3719671,573.41156,0.65241706,0.6614402,0.7580032,0.6820899,2913.325,0.794231,0.4821599
14.881755,22.433445,0.7112057,364.78607,0.41561607,0.36637,0.33887067,0.7732658,8985.522,0.30871853,0.19539535
1.7642536,6.511404,0.6250032,50.22298,0.5449981,0.27927694,0.53473616,0.5618344,6345.1074,0.46541992,0.7096702
1.7404658,12.098984,0.30132008,179.35097,0.45798638,0.3677897,0.6645875,0.5507653,8643.631,0.89674664,0.55352753
2.0162237,1.9760344,0.07352385,739.46436,0.3165895,0.34808415,0.7453034,0.789212,7943.4385,0.65883833,0.28177828
4.3203764,1.6776549,0.79637814,370.60544,0.78713983,0.34027898,0.3901949,0.43318337,18437.299,0.5975278,0.69182104
4.6534634,1.118599,0.6930013,184.58427,0.64911693,0.5510957,0.64082086,0.24272819,33409.484,0.91761804,0.7489386
