Healthcare_Index_Tier_X_hospitals,Healthcare_Index_Workforce_capacity,Healthcare_Index_Bed_availability_per_capita,Healthcare_Index_Expenditure_per_capita,Immunization_Coverage,Economic_Index_Budget_allocation_per_capita,Economic_Index_Fraction_of_total_budget,Political_Stability_Index
0.480831,0.5288288,0.55310196,0.31211066,0.4011067,0.54486924,0.68804014,0.45001626
0.40225616,0.47880545,0.53075534,0.2823522,0.30214223,0.46528336,0.6417557,0.33633602
0.34575993,0.5256796,0.63232434,0.3363293,0.3315159,0.4429873,0.7215727,0.45935306
0.3703868,0.57360417,0.5445847,0.2782937,0.28150967,0.43617135,0.72506803,0.3957217
0.445443,0.49157724,0.5157207,0.33206153,0.3935539,0.4357721,0.573745,0.44779682
0.3850707,0.544178,0.5435295,0.31331754,0.36063868,0.41935015,0.62847453,0.3460546
0.31545603,0.515046,0.70574224,0.31082165,0.3432614,0.45337328,0.5662655,0.39691436
0.26372612,0.53498065,0.59136355,0.3228174,0.34099263,0.45630267,0.79133564,0.39804667
0.29379815,0.51052123,0.653164,0.314379,0.33506736,0.44895858,0.7189854,0.36239925
0.31824127,0.6156019,0.54405683,0.35853598,0.3208873,0.5379057,0.5728733,0.32888693
0.28783083,0.62436604,0.48735058,0.33860463,0.30465287,0.56973493,0.5250674,0.28606704
0.14973174,0.7094779,0.64513695,0.37900406,0.36061767,0.4887905,0.5129868,0.2919269
0.25123847,0.6689534,0.53853464,0.39139757,0.4406842,0.39953774,0.4104253,0.3467836
0.27484086,0.659647,0.4427474,0.38444394,0.30353162,0.5011653,0.55633295,0.4752075
0.26260868,0.59852517,0.42679211,0.34680495,0.4153805,0.4408915,0.5155766,0.5695029
0.3595878,0.65223294,0.45413607,0.32929257,0.3303161,0.4381346,0.5624058,0.41411728
0.33697355,0.63189656,0.4150684,0.26743776,0.33468285,0.40701663,0.60601854,0.47209415
0.3736628,0.5451056,0.5245901,0.27928954,0.28422424,0.324223,0.67842275,0.4707231
0.37129077,0.5546928,0.51311487,0.29551098,0.29319644,0.3655307,0.7094798,0.42765895
0.2951924,0.5906452,0.50237095,0.2634997,0.2665414,0.36333963,0.7474464,0.45988324
0.4788336,0.44965076,0.5300302,0.2959127,0.3237692,0.46220696,0.6705143,0.2572507
0.3859148,0.45168754,0.4647786,0.28910506,0.43924135,0.47925434,0.6055293,0.19633715
0.29115528,0.5085296,0.3901844,0.25360292,0.33851722,0.50070673,0.5370571,0.30820304
0.26369458,0.47684065,0.4818243,0.21792097,0.2750265,0.47136524,0.5095366,0.23235922
0.22696114,0.3357273,0.38986552,0.23745027,0.2819811,0.3645711,0.30642152,0.28849465
0.21155208,0.3109556,0.6785797,0.23415391,0.26830626,0.40936512,0.40629363,0.34603035
0.18740132,0.41721356,0.62936306,0.22937065,0.39644796,0.40860394,0.490459,0.29322162
0.1989017,0.434772,0.5210008,0.34110793,0.22362433,0.39990255,0.61818147,0.34850374
0.15004848,0.47186136,0.61226857,0.31779593,0.26966244,0.44044307,0.52535605,0.29152882
0.21339977,0.47197023,0.62390065,0.27586463,0.13188833,0.5524542,0.6058816,0.34518984
0.3254581,0.44114077,0.60801697,0.27957875,0.3464012,0.54628617,0.47285348,0.42179734
0.22576335,0.5624995,0.49576512,0.37560266,0.3229255,0.53153133,0.52240336,0.5628468
0.26463953,0.5003252,0.5926551,0.36687276,0.19874907,0.6127916,0.5533721,0.41230983
0.30070066,0.5105496,0.5378899,0.31306577,0.17409402,0.51938933,0.6395347,0.42796227
0.34888908,0.48370183,0.47859666,0.36162847,0.25391555,0.52348125,0.63253206,0.50568527
0.29743147,0.47793138,0.43100715,0.3577855,0.24714908,0.4395158,0.6921536,0.5411118
0.18298522,0.5812731,0.54215646,0.30433804,0.2626696,0.52675843,0.8054425,0.53093773
0.21247068,0.5777264,0.509436,0.26957127,0.27930045,0.47665805,0.6299093,0.4901233
0.20476788,0.56803,0.6350625,0.19854704,0.23583755,0.36833867,0.625293,0.47495854
0.21581274,0.5374396,0.4302666,0.23246741,0.20045918,0.5117547,0.57308465,0.5164598
0.3287918,0.5771467,0.40975568,0.30390018,0.14201087,0.5250588,0.71976155,0.47418416
0.3641279,0.6724668,0.52078766,0.33548638,0.12424814,0.49173984,0.6679218,0.46684498
0.18933153,0.7078657,0.427808,0.4249872,0.0,0.4907775,0.6698531,0.5646097
0.1715835,0.69971263,0.45852047,0.32789588,0.041682467,0.4811454,0.6440442,0.45145735
0.24793051,0.646607,0.45385745,0.33594036,0.037605137,0.46724087,0.6480212,0.4454889
0.20812571,0.5396009,0.42201233,0.32374075,0.04239838,0.4894442,0.57862353,0.47477868
0.31816265,0.43145382,0.46861845,0.27581555,0.2570976,0.5911308,0.61629105,0.411257
0.33781523,0.4808299,0.5959278,0.2313307,0.3085611,0.6021453,0.6755968,0.47969094
0.3712111,0.50721943,0.4407902,0.31380573,0.31297892,0.5975075,0.60618424,0.47393516
0.34728765,0.50342625,0.42491493,0.39103755,0.34576994,0.5648085,0.61674243,0.5624462
0.31333506,0.46700567,0.6128635,0.4937258,0.2916898,0.53178144,0.62692153,0.52804434
0.24370368,0.521387,0.47783563,0.49356192,0.18708631,0.41408372,0.71649283,0.45831782
0.3377315,0.51604307,0.39435667,0.39593613,0.2460444,0.42864338,0.7335198,0.502579
0.3822878,0.42469802,0.46011713,0.42536834,0.21504883,0.44691935,0.6396152,0.5347555
0.3245556,0.45950994,0.5970991,0.40009034,0.19379042,0.42676574,0.658173,0.51665395
0.33413652,0.58926123,0.49325928,0.4408291,0.12457692,0.37586018,0.6318872,0.41754004
0.36347714,0.52988845,0.59665006,0.37414926,0.028757676,0.49163526,0.80193967,0.48166767
0.33913845,0.52719474,0.5331984,0.31997776,0.1407929,0.46477604,0.85662675,0.4855865
0.36683485,0.41713303,0.3088164,0.35777944,0.16773273,0.4383913,0.71187586,0.49462965
0.31765828,0.46674052,0.40621084,0.41937542,0.34414098,0.4614375,0.69804245,0.5744296
0.28133705,0.49273258,0.23069721,0.35740244,0.21018416,0.5524813,0.58990926,0.3724538
0.3685696,0.573361,0.36341587,0.4045703,0.15747961,0.58857614,0.5813662,0.27823532
0.41416368,0.5901278,0.46215975,0.29942414,0.06414248,0.49320233,0.7539983,0.32176524
0.441192,0.6413178,0.45680982,0.35756555,0.11516603,0.54221267,0.7653217,0.49689686
0.33816248,0.5826519,0.53548396,0.41289353,0.15356384,0.5079599,0.6352993,0.4991578
0.33789995,0.65713376,0.45195657,0.32784024,0.39484656,0.47300574,0.51378053,0.45498192
0.3560089,0.5928836,0.38774624,0.3429133,0.42928362,0.58702445,0.58447087,0.46094552
0.36133876,0.5223547,0.41596413,0.3851226,0.431108,0.6049229,0.5620611,0.46394166
0.3842411,0.5598018,0.4379484,0.3068888,0.2832659,0.5557625,0.69820976,0.42806613
0.44015867,0.59290624,0.5745789,0.26486325,0.18972394,0.5013077,0.68967015,0.40829682
0.43238416,0.5615311,0.3898402,0.28300962,0.16740881,0.5500926,0.6227063,0.5423737
0.38684285,0.5873463,0.47633255,0.20995775,0.14851177,0.5544577,0.5433985,0.45775437
0.3751568,0.5325755,0.6633505,0.29600686,0.26255167,0.5472523,0.3519479,0.4918609
0.40308347,0.54841703,0.56777585,0.39949584,0.26638004,0.62004274,0.3299226,0.48436892
0.44619858,0.4838595,0.5853194,0.39762816,0.28981256,0.713742,0.36083782,0.44168338
0.502711,0.57713455,0.51153725,0.38010564,0.28747466,0.69583046,0.33212447,0.61665404
0.46622062,0.58406276,0.53632236,0.40028548,0.34892637,0.6065497,0.2991342,0.62917787
0.44486764,0.5079732,0.57474023,0.33369046,0.36687857,0.6069926,0.33529308,0.6220753
0.41594204,0.5299989,0.5130513,0.358218,0.46463817,0.5779013,0.4699738,0.59097517
0.45070723,0.6159921,0.46873686,0.29585665,0.4032071,0.49785066,0.57023805,0.57725364
0.39089787,0.5535434,0.53418046,0.29088852,0.41485485,0.3855918,0.5669517,0.5353335
0.3725118,0.5782711,0.64053303,0.37212637,0.3725334,0.33723938,0.6886709,0.50524867
0.36069044,0.48883688,0.59131426,0.30478466,0.33659822,0.32928276,0.6929611,0.566232
0.3496993,0.5036147,0.49271253,0.30968696,0.40018913,0.36018756,0.778145,0.5948163
0.3337657,0.5108669,0.57590884,0.26889703,0.4288409,0.40107334,0.6126492,0.5027928
0.3299899,0.62311053,0.5949504,0.25451803,0.46712855,0.4483265,0.48757333,0.38551223
0.26157314,0.637087,0.55398655,0.30227816,0.4202023,0.51727676,0.5455089,0.4471346
0.2809801,0.68381214,0.59572524,0.30486462,0.4736095,0.507596,0.5785425,0.5448095
0.14309359,0.589706,0.5911913,0.32527128,0.40249288,0.61468023,0.4798493,0.53703386
0.22850169,0.49633878,0.57684946,0.31815648,0.4799171,0.64472395,0.56081605,0.52982014
0.2992251,0.55322844,0.70316267,0.24562865,0.42830524,0.60746527,0.62258595,0.5262165
0.38080588,0.508124,0.5576918,0.30738,0.44413525,0.65963066,0.6014947,0.557816
0.44412673,0.42865172,0.38095474,0.29232466,0.3717366,0.55801994,0.5897895,0.5828651
0.3542631,0.40853792,0.52196234,0.3220851,0.31332517,0.68125904,0.6234131,0.49716264
0.3085068,0.5112044,0.5356254,0.35332114,0.3228446,0.61899287,0.4611949,0.57290965
0.262394,0.52164614,0.513355,0.29641438,0.17743877,0.6876147,0.3824509,0.48105812
0.25998026,0.5326797,0.5594086,0.25880557,0.24077515,0.55081975,0.50764996,0.3134923
0.20013517,0.5061911,0.48664227,0.30567002,0.2479414,0.49893764,0.46189222,0.37934014
0.18947798,0.6030624,0.6108923,0.26939747,0.20404041,0.5282098,0.5152435,0.49280474
0.2666767,0.49417222,0.65831506,0.26156402,0.2631368,0.5127278,0.55464065,0.48786545
0.26425067,0.44805917,0.60560423,0.31736395,0.3532838,0.4474123,0.6753766,0.47355816
0.329843,0.5130594,0.6996056,0.30587897,0.3632052,0.47292185,0.83292377,0.40768054
0.33907217,0.44186544,0.7130681,0.30366194,0.3703391,0.40794882,0.59378326,0.36722362
0.38694093,0.4657265,0.5725303,0.2620488,0.29426295,0.45210266,0.70907646,0.29442474
0.31121096,0.42753068,0.51762277,0.2641114,0.2924662,0.42596197,0.6316219,0.32197097
0.2694526,0.55185187,0.6499604,0.29719135,0.35508493,0.4252205,0.64871883,0.26416883
0.35845682,0.48410922,0.7190943,0.37524584,0.30225053,0.47013694,0.5258144,0.41198683
0.32793665,0.43700895,0.61896384,0.35348526,0.2869156,0.47464,0.5278922,0.58329445
0.39528465,0.4283334,0.513375,0.37285057,0.32534778,0.49297276,0.5758224,0.5182439
0.34908772,0.42259002,0.62693334,0.33443585,0.38993153,0.4818232,0.43954778,0.4306666
0.27729636,0.46427962,0.5800092,0.2968958,0.35265982,0.49273607,0.61142623,0.45479035
0.33525062,0.5117431,0.5619471,0.28210828,0.2973652,0.50853354,0.54625267,0.5569024
0.26014727,0.668631,0.4801384,0.23280092,0.29773405,0.54901326,0.4667754,0.40914655
0.17132482,0.60242873,0.57122797,0.31838933,0.27762973,0.47223273,0.43443066,0.5640416
0.08662282,0.5152809,0.58434755,0.31941816,0.2494753,0.4608565,0.55019426,0.6379387
0.094377756,0.5410079,0.6388534,0.31618455,0.29811102,0.5241101,0.5090247,0.56175995
0.095765755,0.5044737,0.6077662,0.28620243,0.26252866,0.5661788,0.70283484,0.56489986
0.08338116,0.5807314,0.4912622,0.32331356,0.28816172,0.4221242,0.72110486,0.5741071
0.08786101,0.64122427,0.48706582,0.28098556,0.2924342,0.40787864,0.70538753,0.6409315
0.15807241,0.61877155,0.48988804,0.2541985,0.3427929,0.49959454,0.66314447,0.53986716
0.16027337,0.7122388,0.43127453,0.19755702,0.30601326,0.49367768,0.57151186,0.5393133
0.09279306,0.6690498,0.53991574,0.17189288,0.47773963,0.6103761,0.5583796,0.5446138
0.11913212,0.74632853,0.6599145,0.2960887,0.3129589,0.5481245,0.58911157,0.45496136
0.19686195,0.6875863,0.66612536,0.2664757,0.36215073,0.5804931,0.6064932,0.4423768
0.27171847,0.6715058,0.5765803,0.25280115,0.38811487,0.5712645,0.60486823,0.37700045
0.32435995,0.6097275,0.37862182,0.26211965,0.43486834,0.46543914,0.67007947,0.34708464
0.32367274,0.51383024,0.5727619,0.2857763,0.3102144,0.44311404,0.4565876,0.32838148
0.28964168,0.50322735,0.4857546,0.28252113,0.27683207,0.43716496,0.4196978,0.4055881
0.16960528,0.49256834,0.37191507,0.26166213,0.24609801,0.43191943,0.5278001,0.3522182
0.22595185,0.49184507,0.46645933,0.279902,0.20219885,0.443958,0.5238532,0.5153805
0.20161764,0.586399,0.3475157,0.30138975,0.3054902,0.44425726,0.60311306,0.4912785
0.32811162,0.60016924,0.40576836,0.3286245,0.41720346,0.5624957,0.67283046,0.45146257
0.3576256,0.5595701,0.19155087,0.36961815,0.3372167,0.523222,0.5735612,0.45173773
0.41645446,0.45892498,0.3544573,0.33891883,0.26518115,0.5378965,0.6166091,0.44160113
0.36861047,0.31252345,0.5291953,0.32826108,0.24279174,0.5928077,0.618853,0.40630716
0.30280763,0.37643656,0.50681794,0.39587903,0.21509549,0.6131759,0.51570845,0.3789291
0.30109838,0.47780865,0.40059045,0.4330831,0.3668111,0.5446001,0.64088005,0.4230255
0.27195826,0.57078487,0.50186366,0.33201304,0.40690953,0.51969874,0.6697583,0.49690023
0.22113995,0.48305824,0.4417278,0.27084818,0.35275996,0.6336347,0.7891021,0.42546836
0.21734881,0.4096524,0.49809372,0.2653587,0.42083734,0.58579314,0.7212832,0.36557353
0.22711793,0.4651105,0.5111365,0.20620954,0.45042703,0.58704907,0.6647845,0.42128307
0.18033275,0.4569062,0.47477508,0.21670921,0.5348951,0.6025749,0.6326457,0.45436254
0.22084197,0.44531557,0.5799509,0.2593449,0.5334872,0.4348377,0.5544448,0.536332
0.26230288,0.39664352,0.5274705,0.26678756,0.37015924,0.4765309,0.61846125,0.49368447
0.19383384,0.3655042,0.48878366,0.28644907,0.33185738,0.43232384,0.5738554,0.5059684
0.15880173,0.49611503,0.63145506,0.32847494,0.2653821,0.45070317,0.5393691,0.48147902
0.13775338,0.48818195,0.38051665,0.25823286,0.07260877,0.50213736,0.611359,0.59735006
0.14201766,0.5144305,0.5392162,0.28320608,0.077595055,0.40955848,0.5581988,0.5878948
0.24483901,0.547576,0.44675377,0.2461613,0.15801202,0.3936464,0.5612787,0.56144506
0.2576909,0.5017918,0.39726004,0.327336,0.24713686,0.49126327,0.71008015,0.4859345
0.20499527,0.51535004,0.4774353,0.28398716,0.2157754,0.3832296,0.7274695,0.41183004
0.17186089,0.51138806,0.6132884,0.3078531,0.28780726,0.43277177,0.6416309,0.5388285
0.20418307,0.43894607,0.6428054,0.29319072,0.38607708,0.40769,0.6210024,0.5155337
0.22136508,0.55744964,0.6013837,0.32581303,0.26211998,0.44929674,0.5896602,0.55455166
0.28301382,0.572472,0.5384895,0.37829715,0.21799952,0.46996397,0.5035288,0.4301132
0.23309894,0.52792704,0.35065132,0.33041683,0.33940378,0.4429684,0.60434556,0.40883565
0.2582035,0.5392223,0.33092445,0.3300449,0.36860928,0.4729995,0.5847588,0.40841103
0.31365645,0.5895929,0.30556458,0.35764664,0.3149023,0.38822085,0.6103246,0.44667953
0.28162855,0.5428118,0.5706652,0.30799896,0.38070595,0.40247595,0.66137767,0.52498364
0.20593685,0.47396097,0.6313039,0.27499494,0.27418357,0.40539038,0.6214047,0.4732881
0.07469313,0.57193345,0.53804076,0.3419789,0.28532842,0.4377549,0.7240009,0.4317609
0.17483169,0.6102967,0.48065013,0.37505054,0.2880874,0.52388895,0.6317767,0.48722574
0.18463269,0.664569,0.29508424,0.31614193,0.22014485,0.51622266,0.6640897,0.5156902
0.23935263,0.6271345,0.41354835,0.29092312,0.34961617,0.5310656,0.6449463,0.71731883
0.21669567,0.6024294,0.4674156,0.3468461,0.34942624,0.4919081,0.48340404,0.73621017
0.18792021,0.52760094,0.50495404,0.34709248,0.28164548,0.40716174,0.5872233,0.7083827
0.16574161,0.60032874,0.5948105,0.4236337,0.1564411,0.41881785,0.63340163,0.5606145
0.2180774,0.4650262,0.49567863,0.41220608,0.05973345,0.45531613,0.6371238,0.42901987
0.31928143,0.506621,0.52687764,0.32831082,0.053803347,0.5783507,0.68928146,0.4003772
0.2940769,0.42827693,0.4595067,0.32494816,0.08115433,0.6190369,0.6053173,0.40647954
0.25094134,0.5924977,0.47782424,0.37140948,0.17760648,0.56263536,0.64784616,0.4050759
0.3255675,0.61591715,0.5180001,0.34577686,0.30021316,0.5862943,0.66258526,0.47364077
0.24155055,0.68543804,0.484076,0.3531027,0.2383094,0.54984546,0.64210427,0.42998084
0.3153934,0.59020203,0.49621415,0.32189566,0.23597889,0.56228113,0.5390038,0.4595403
0.3799746,0.5025661,0.5363432,0.28555757,0.39918658,0.48858243,0.5421,0.5835624
0.3021064,0.62743133,0.3980001,0.34828857,0.44240528,0.4384423,0.5587384,0.38794908
0.2475701,0.58307046,0.31688213,0.3278308,0.44013628,0.4112735,0.5743785,0.3521047
0.32727748,0.62817895,0.40924442,0.40773702,0.3833507,0.3725532,0.44404316,0.1935177
0.25108638,0.54767364,0.47178462,0.36903659,0.39224583,0.31562158,0.5724517,0.22183225
0.29026368,0.4545719,0.5244405,0.41277337,0.49045938,0.42587173,0.47751063,0.27679685
0.28873768,0.52241284,0.38982803,0.3320443,0.39825594,0.45628476,0.58484197,0.3099205
0.23919559,0.5930421,0.42838696,0.31310037,0.47207323,0.38915986,0.6338084,0.24731338
0.25111976,0.52904016,0.59203076,0.30575344,0.51509273,0.43474048,0.6389259,0.42896923
0.3021164,0.48381194,0.76257753,0.32386768,0.52500933,0.44672546,0.8324268,0.46026212
0.2028959,0.5677986,0.581933,0.3596721,0.53366375,0.4753092,0.6834283,0.46953312
0.16039872,0.51015437,0.39270267,0.40352994,0.4900987,0.424003,0.58988196,0.49986094
0.21783283,0.435071,0.49488685,0.367995,0.42857417,0.45969406,0.50002235,0.56856024
0.17458028,0.47358942,0.65678245,0.4018228,0.3968067,0.38659942,0.56222785,0.55487317
0.2684766,0.5200074,0.58977973,0.41940194,0.36363375,0.39057446,0.5329371,0.40733752
0.28324664,0.42635256,0.53059536,0.39291057,0.2662954,0.484136,0.5196069,0.33629125
0.32378852,0.47990498,0.5616165,0.3804665,0.19138046,0.4282662,0.5142244,0.4255048
0.43862054,0.48723528,0.6190591,0.31043914,0.28446433,0.4110488,0.5500023,0.2956907
0.40927878,0.47360197,0.66404915,0.26840895,0.35337424,0.3337952,0.56328,0.49803147
0.3243195,0.43508312,0.59243774,0.30764914,0.31180543,0.37551105,0.5015706,0.5144877
0.4106414,0.44728184,0.6080918,0.29009193,0.30953497,0.46922898,0.5427325,0.55081457
0.3314786,0.45096925,0.5159599,0.28436187,0.36155427,0.62868303,0.5369288,0.5350211
0.3612888,0.4696433,0.65428436,0.22266938,0.2712459,0.5253034,0.5743723,0.6024892
0.44871274,0.41989374,0.49784485,0.2945269,0.18316507,0.49492016,0.5509293,0.5671937
0.43972552,0.40659988,0.66655827,0.31962097,0.3501616,0.5488552,0.569184,0.53511816
0.4209774,0.36587113,0.59165037,0.3820907,0.31990266,0.45677543,0.6000182,0.4971642
0.47407424,0.38054696,0.5565986,0.32297766,0.44037855,0.39219022,0.60295576,0.5103725
0.4212957,0.36130062,0.61019576,0.38668865,0.4681773,0.46598104,0.49051604,0.5143643
0.4517069,0.49653965,0.56704414,0.29620904,0.42859006,0.4503749,0.55667585,0.44718587
0.3945785,0.54130197,0.44398025,0.29069668,0.2850177,0.39625904,0.5579612,0.42540336
0.35655686,0.52688855,0.36645567,0.26143456,0.34605777,0.45381993,0.6895226,0.40765703
0.2963853,0.5449669,0.47797403,0.28778854,0.27604887,0.57971525,0.57567805,0.2929873
0.28707594,0.51422495,0.5859374,0.4000327,0.32685754,0.54610056,0.60445744,0.33638433
0.35415974,0.5643308,0.6001215,0.2944618,0.35095564,0.49114877,0.61224866,0.44497627
0.3632191,0.5415953,0.55044824,0.22273225,0.23679838,0.44205815,0.6180383,0.42765436
0.37328467,0.5319293,0.4621179,0.32645744,0.3403162,0.37453824,0.5808105,0.42320773
0.33617157,0.5970218,0.28836095,0.3982244,0.31002036,0.5081458,0.63766086,0.4578946
0.2605567,0.47381997,0.41060627,0.34498584,0.18891305,0.4052956,0.5606376,0.5286789
0.3113803,0.54893255,0.41938633,0.3909065,0.20423093,0.41973636,0.60144717,0.4796889
0.2855783,0.5393104,0.5794482,0.3640093,0.22351415,0.34582108,0.65990275,0.44763964
0.28250223,0.47328424,0.6833454,0.35290644,0.21491304,0.42868328,0.708429,0.4002179
0.25355187,0.44590032,0.5196782,0.37115744,0.32927164,0.41934976,0.66402936,0.36197546
0.22649279,0.46242052,0.4691799,0.45409128,0.3250631,0.3822433,0.55177873,0.37641874
0.20622343,0.5989723,0.39354485,0.34068587,0.2852459,0.4130228,0.6873793,0.4674107
0.19585004,0.56977814,0.61430264,0.35554838,0.23397997,0.30882376,0.64602214,0.4260931
0.22843462,0.4241274,0.57573587,0.36104342,0.26960665,0.43488884,0.5608568,0.46150747
0.2625604,0.4798509,0.60458016,0.2530083,0.32703856,0.3887296,0.66292256,0.4807604
0.2466108,0.39464128,0.61027896,0.18865004,0.42159906,0.36865926,0.57413703,0.5237684
0.29773778,0.42582643,0.60180503,0.24000202,0.41872206,0.44210273,0.80860156,0.4620465
0.29039228,0.4127661,0.6790022,0.26381838,0.39757013,0.51489264,0.65992886,0.49262673
0.32157367,0.5153474,0.6863831,0.27818924,0.2916484,0.40780306,0.65854806,0.4482069
0.3393702,0.50583345,0.6914485,0.29150504,0.35290855,0.46870664,0.5119664,0.44303706
0.22696403,0.4854217,0.36488813,0.41550666,0.40595135,0.5746677,0.5214846,0.38065124
0.29242226,0.53878117,0.49946806,0.36917177,0.3794867,0.56492007,0.64426327,0.5337797
0.29104003,0.48448324,0.4730648,0.37483177,0.23244917,0.6121306,0.4879586,0.5660271
0.26411247,0.4278069,0.41700977,0.37023196,0.19414362,0.49542993,0.63084364,0.51971364
0.30414388,0.38781208,0.39411741,0.37705988,0.30284938,0.57971,0.60110986,0.5597986
0.36865476,0.42975685,0.46687183,0.36970833,0.2520769,0.5341387,0.5040255,0.5211831
0.42401257,0.5040034,0.6174093,0.27558878,0.36017796,0.5345977,0.5920971,0.6140278
0.5019002,0.54742163,0.74778044,0.230321,0.2724129,0.5261763,0.61662996,0.41974592
0.41081023,0.48402113,0.6194395,0.14298695,0.34382457,0.47481766,0.5466625,0.4059711
0.3993728,0.50289315,0.57206744,0.14416888,0.13031098,0.41812852,0.47377104,0.57736903
0.4424715,0.57417667,0.46616405,0.20509821,0.24558291,0.39821285,0.65713775,0.50156623
0.45527622,0.59236455,0.36327478,0.21267135,0.18857048,0.45451888,0.5700103,0.50845236
0.4181579,0.5432284,0.25389367,0.21409263,0.1397876,0.5908989,0.6417275,0.64674866
0.35491467,0.53332746,0.629843,0.2017811,0.07654239,0.5582433,0.65125334,0.62663114
0.285701,0.65260035,0.5191193,0.2907069,0.10370839,0.5248715,0.53542495,0.6402941
0.33494702,0.6464288,0.56663877,0.2042409,0.15588945,0.5130809,0.51121646,0.71241903
0.36724102,0.62576425,0.4868869,0.2899132,0.24696039,0.52272654,0.41592875,0.6365271
0.40971845,0.5397028,0.61918867,0.24855019,0.27406922,0.5284707,0.4169924,0.51785874
0.4091611,0.50916386,0.6262968,0.27159616,0.2165722,0.50904584,0.38254273,0.6340873
0.37614372,0.59371394,0.63052064,0.33807313,0.25450873,0.51324457,0.30169615,0.57913303
0.29892302,0.6411742,0.5398533,0.32097393,0.31214654,0.48690656,0.5267853,0.47556487
0.2952059,0.5526285,0.58602333,0.3105261,0.37112176,0.5318129,0.44232225,0.48548228
0.31851614,0.5467103,0.42149216,0.30957553,0.39679265,0.50817364,0.4179181,0.36388266
0.2526899,0.537328,0.4379991,0.25483257,0.4376556,0.48784965,0.4733478,0.3012212
0.30018672,0.4872225,0.41036865,0.21303372,0.41383517,0.46735063,0.61740625,0.18498878
0.26754445,0.50085014,0.28732413,0.30185914,0.44593424,0.3401176,0.5215105,0.24253702
0.28234646,0.6220216,0.21524705,0.30502376,0.38396898,0.25332782,0.6045819,0.36458468
0.26290748,0.64965165,0.18213381,0.29435098,0.34261885,0.30637676,0.606673,0.4205506
0.30578947,0.79502326,0.27601093,0.31149268,0.39664504,0.23140605,0.5362615,0.50692517
0.29966962,0.6417507,0.41538537,0.31099486,0.36498842,0.3182503,0.55121124,0.3839748
0.26786232,0.5689437,0.35564053,0.28878206,0.42592722,0.24318662,0.61056983,0.348164
0.2910826,0.48780084,0.45659158,0.25659877,0.3480529,0.25003904,0.581232,0.39506817
0.2624611,0.6060972,0.46709454,0.32327703,0.39704332,0.3819233,0.43643826,0.39914584
0.34280473,0.46720982,0.39329016,0.33954078,0.33716717,0.37332717,0.518454,0.40413585
0.4026056,0.4909947,0.32591948,0.35108492,0.27362853,0.463962,0.5865033,0.42769757
0.39025083,0.48299482,0.4371946,0.22995079,0.36841673,0.49225834,0.5771996,0.40153688
0.3702906,0.5279969,0.33379903,0.09656206,0.4124821,0.5351048,0.44415385,0.50519013
0.32770842,0.5879688,0.3178001,0.15998639,0.36648571,0.61340266,0.5453211,0.54915625
0.2818488,0.5559477,0.24492016,0.081826225,0.36000818,0.59849626,0.45734224,0.55222094
0.29415408,0.51774627,0.29415208,0.06541795,0.259557,0.46685094,0.47391012,0.50993645
0.28192505,0.54208827,0.35264465,0.17955601,0.37430716,0.46439695,0.6248233,0.5600579
0.14862628,0.55679756,0.35607857,0.22641997,0.28793156,0.45848328,0.5777109,0.43880808
0.12728289,0.4516798,0.43054628,0.2782436,0.22649986,0.41185623,0.63658977,0.47371274
0.23589405,0.5597986,0.57779586,0.21618563,0.2680398,0.44463065,0.70281726,0.5122784
0.21529871,0.51364875,0.61564356,0.3270708,0.20596668,0.47761032,0.63634866,0.564911
0.22505878,0.51941866,0.54907936,0.28556567,0.1272279,0.6315198,0.6461546,0.49975502
0.21425425,0.46690685,0.63887,0.32212633,0.19530393,0.57506746,0.6530178,0.5542845
0.21379705,0.47976363,0.506255,0.32664928,0.36512262,0.67273724,0.5906927,0.48930442
0.25700045,0.42328444,0.54950774,0.32935297,0.48200274,0.58055943,0.5654468,0.4214907
0.30000958,0.44608736,0.3857556,0.3062073,0.51051354,0.6284447,0.53229177,0.440488
0.26488885,0.4861704,0.42472926,0.33443132,0.43876925,0.6908093,0.5809457,0.41844016
0.24727577,0.5219978,0.51033366,0.33216745,0.27883267,0.5389131,0.55002356,0.38782698
0.24142772,0.5405099,0.5145728,0.35179907,0.25512892,0.45776772,0.6000693,0.457784
0.24896705,0.49910116,0.57020825,0.31505093,0.2569854,0.4394855,0.710474,0.524812
0.25026605,0.58298403,0.4496469,0.36323464,0.29671788,0.4037475,0.60832703,0.45376134
0.32031167,0.6719797,0.4814253,0.4435399,0.3244616,0.40417907,0.62135446,0.5055954
0.2979362,0.6439804,0.31610107,0.4077291,0.39734215,0.3702871,0.657078,0.48286897
0.21962178,0.74499977,0.43314466,0.40589336,0.32272506,0.3319198,0.6814101,0.43923575
0.19987336,0.6280965,0.4445784,0.3717785,0.41744623,0.3236916,0.5819708,0.49367854
0.2940035,0.57610905,0.47067437,0.38010082,0.47046265,0.4002494,0.6093516,0.5461715
0.3619494,0.62074494,0.3903298,0.40473554,0.38413113,0.62346804,0.60527,0.5284635
0.2972865,0.5622034,0.2855158,0.41366383,0.40282384,0.5409226,0.47449023,0.41605324
0.32149786,0.53693295,0.13440749,0.35410833,0.38172838,0.5044999,0.63866144,0.40592894
0.3411247,0.5616291,0.19181567,0.2996913,0.2987904,0.5407925,0.5389232,0.30158323
